elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
27.3047,4.52065,2.26033,2.43075,0.703213,5.19586
27.3545,4.27151,2.13575,2.42996,0.702443,5.19586
27.4045,4.30179,2.15089,2.42923,0.70166,5.19586
27.4553,5.10931,2.55466,2.42956,0.700763,5.19586
27.5051,4.8945,2.44725,2.4296,0.699841,5.19586
27.5551,4.92716,2.46358,2.42969,0.698924,5.19586
27.6046,4.42266,2.21133,2.42912,0.698098,5.19586
27.6545,4.29344,2.14672,2.42838,0.697335,5.19586
27.705,4.85349,2.42674,2.42838,0.696426,5.19586
27.7551,4.95219,2.4761,2.4285,0.695526,5.19586
27.8048,4.55451,2.27726,2.42811,0.694667,5.19586
27.8545,4.34327,2.17164,2.42745,0.693891,5.19586
27.9042,3.96943,1.98472,2.42631,0.693359,5.19586
27.9543,4.11463,2.05731,2.42536,0.69272,5.19586
28.005,4.87041,2.43521,2.42538,0.691831,5.19586
28.0546,4.46391,2.23196,2.42489,0.691015,5.19586
28.1045,4.25482,2.12741,2.42413,0.690296,5.19586
28.1543,4.11725,2.05863,2.4232,0.689663,5.19586
28.2079,7.74932,3.87466,2.42688,0.692648,5.19586
28.2543,4.09389,2.04694,2.42592,0.692034,5.19586
28.3044,4.27985,2.13993,2.4252,0.691309,5.19586
28.354,3.83949,1.91975,2.42393,0.690903,5.19586
28.406,5.85175,2.92587,2.42519,0.690491,5.19586
28.4542,3.94058,1.97029,2.42405,0.690001,5.19586
28.5044,4.15087,2.07543,2.42318,0.689357,5.19586
28.5543,4.06694,2.03347,2.4222,0.688772,5.07724
28.6053,5.17607,2.58803,2.42262,0.687964,5.07724
28.6547,4.60625,2.30312,2.42232,0.687136,5.07724
28.7057,5.35631,2.67816,2.42295,0.686402,5.07724
28.7541,3.81708,1.90854,2.42168,0.68603,5.07724
28.8045,4.30799,2.15399,2.42102,0.685313,5.07724
28.854,3.79109,1.89555,2.41973,0.684965,5.07724
28.9045,4.37927,2.18964,2.41917,0.684219,5.07724
28.9556,5.41449,2.70724,2.41987,0.68353,5.07724
29.0049,4.6742,2.3371,2.41967,0.682708,5.07724
29.0543,4.15635,2.07818,2.41884,0.682085,5.07724
29.1041,3.99971,1.99986,2.41782,0.681569,5.07724
29.1578,7.6158,3.8079,2.42119,0.684162,5.07724
29.2043,4.10366,2.05183,2.4203,0.683576,5.07724
29.2547,4.47512,2.23756,2.41986,0.682811,5.07724
29.3038,3.57985,1.78993,2.41834,0.682687,5.07724
29.3543,4.17614,2.08807,2.41755,0.682059,5.07724
29.4038,3.61252,1.80626,2.41609,0.681897,5.07724
29.4564,6.14357,3.07178,2.41765,0.681834,5.07724
29.5037,3.53003,1.76501,2.4161,0.681764,5.07724
29.5542,4.01616,2.00808,2.41513,0.681244,5.07724
29.6044,4.14205,2.07102,2.41431,0.680642,5.07724
29.6535,3.28851,1.64425,2.41249,0.680864,5.07724
29.7041,3.93391,1.96695,2.41144,0.680404,5.07724
29.7538,3.58963,1.79482,2.40999,0.68026,5.07724
29.8035,3.23939,1.6197,2.40814,0.680536,5.07724
29.8531,2.93922,1.46961,2.40594,0.681251,5.07724
29.9027,2.55752,1.27876,2.40331,0.682628,5.07724
29.9614,11.1811,5.59056,2.41074,0.698941,5.19586
30.0084,8.14486,4.07243,2.4146,0.702701,5.19586
30.0542,3.97658,1.98829,2.41361,0.702185,5.19586
30.104,3.82948,1.91474,2.41246,0.701782,5.19586
30.1538,3.50857,1.75428,2.41094,0.701682,5.19586
30.2079,7.72572,3.86286,2.41428,0.704322,5.19586
30.2571,6.84404,3.42202,2.4166,0.705166,5.19586
30.3045,4.33755,2.16877,2.41603,0.704456,5.19586
30.3533,3.15452,1.57726,2.41411,0.70479,5.19586
30.4036,3.47137,1.73569,2.41256,0.70473,5.19586
30.4546,4.38166,2.19083,2.41206,0.704006,5.19586
30.5037,3.46446,1.73223,2.41051,0.70395,5.19586
30.5545,4.3664,2.1832,2.41,0.703235,5.19586
30.6043,4.06003,2.03001,2.40914,0.702671,5.19586
30.6556,5.38802,2.69401,2.40978,0.702007,5.19586
30.7036,3.33619,1.6681,2.40811,0.702097,5.19586
30.7543,4.04286,2.02143,2.40724,0.701547,5.19586
30.8035,3.26633,1.63317,2.4055,0.701716,5.19586
30.8534,3.25251,1.62625,2.40376,0.701897,5.19586
30.9063,6.04868,3.02434,2.40515,0.701724,5.19586
30.9597,9.52768,4.76384,2.4104,0.709707,5.19586
31.0034,3.24273,1.62137,2.40865,0.70989,5.19586
31.0538,3.61252,1.80626,2.40731,0.709669,5.19586
31.1048,4.62365,2.31183,2.4071,0.708898,5.19586
31.1564,6.20079,3.1004,2.40863,0.708862,5.19586
31.2098,9.56821,4.78411,2.41386,0.716785,5.19586
31.254,3.81327,1.90663,2.41275,0.71639,5.19586
31.3036,3.37887,1.68943,2.41116,0.716404,5.19586
31.3544,4.18425,2.09212,2.41046,0.715775,5.19586
31.4044,4.25625,2.12812,2.40985,0.715115,5.19586
31.4605,10.3326,5.16629,2.41585,0.725804,5.19586
31.5077,7.42197,3.71099,2.41867,0.72752,5.19586
31.5547,4.48871,2.24435,2.41829,0.726776,5.19586
31.6044,4.21619,2.1081,2.41762,0.726132,5.19586
