elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
25.2552,5.06496,2.53248,2.46162,0.700961,5.36537
25.304,3.83902,1.91951,2.4598,0.700484,5.36537
25.3539,3.76081,1.88041,2.45785,0.70011,5.36537
25.4034,3.1991,1.59955,2.45498,0.700692,5.36537
25.4542,3.96609,1.98305,2.45341,0.700052,5.36537
25.5044,4.23837,2.11918,2.4523,0.699153,5.26738
25.5537,3.56746,1.78373,2.45009,0.699051,5.26738
25.6044,4.11558,2.05779,2.44879,0.698259,5.26738
25.6534,3.29375,1.64688,2.44615,0.69862,5.26738
25.7034,3.32403,1.66202,2.44358,0.698913,5.26738
25.7534,3.28875,1.64437,2.44097,0.699259,5.26738
25.8035,3.27182,1.63591,2.43835,0.699625,5.26738
25.8534,3.2835,1.64175,2.43576,0.699956,5.26738
25.9035,3.37553,1.68777,2.43334,0.700113,5.26738
25.9538,3.68857,1.84429,2.43144,0.69978,5.26738
26.0047,4.48132,2.24066,2.43083,0.698738,5.26738
26.0541,3.89314,1.94657,2.42927,0.698154,5.26738
26.1043,4.10676,2.05338,2.42807,0.697361,5.26738
26.1546,4.3292,2.1646,2.42723,0.696408,5.26738
26.2045,4.27079,2.1354,2.42631,0.695495,5.26738
26.256,5.85604,2.92802,2.4279,0.694965,5.26738
26.3051,4.87065,2.43533,2.42792,0.693868,5.26738
26.355,4.80413,2.40207,2.42784,0.692778,5.26738
26.4048,4.59027,2.29514,2.42742,0.691731,5.26738
26.4549,4.6525,2.32625,2.42711,0.690673,5.26738
26.5044,4.246,2.123,2.42616,0.689804,5.26738
26.553,2.81835,1.40917,2.423,0.691053,5.26738
26.6043,4.17018,2.08509,2.42195,0.690238,5.26738
26.6542,3.98588,1.99294,2.42063,0.689582,5.26738
26.7042,3.97944,1.98972,2.4193,0.688934,5.26738
26.754,3.79705,1.89853,2.41771,0.688479,5.26738
26.8039,3.77226,1.88613,2.41608,0.688052,5.26738
26.8553,5.14793,2.57397,2.41656,0.687057,5.26738
26.9058,5.66554,2.83277,2.41783,0.686395,5.26738
26.955,4.89116,2.44558,2.41791,0.685356,5.26738
27.0039,3.74293,1.87147,2.41626,0.684977,5.26738
27.0542,4.11844,2.05922,2.41519,0.684224,5.26738
27.1045,4.3714,2.1857,2.4145,0.683311,5.26738
27.155,4.83966,2.41983,2.41451,0.682288,5.26738
27.2038,3.63302,1.81651,2.41273,0.682049,5.26738
27.2541,3.96729,1.98364,2.41145,0.681435,5.26738
27.3045,4.39668,2.19834,2.41082,0.680522,5.26738
27.3549,4.79293,2.39646,2.41078,0.679515,5.26738
27.4045,4.25696,2.12848,2.40994,0.678684,5.26738
27.454,3.82352,1.91176,2.40848,0.678222,5.26738
27.5045,4.26102,2.13051,2.40766,0.677394,5.26738
27.5538,3.63779,1.8189,2.40594,0.677149,5.26738
27.6043,4.11057,2.05529,2.40492,0.676426,5.26738
27.6565,6.26397,3.13199,2.40703,0.676575,5.26738
27.7038,3.61609,1.80805,2.4053,0.676361,5.26738
27.7542,3.94797,1.97399,2.40405,0.67578,5.26738
27.805,4.87137,2.43568,2.40414,0.674807,5.26738
27.8543,4.11463,2.05731,2.40314,0.674093,5.26738
27.9042,4.03428,2.01714,2.40204,0.673442,5.26738
27.9541,3.93343,1.96671,2.40079,0.672881,5.26738
28.0046,4.38309,2.19154,2.4002,0.672014,5.26738
28.0545,4.32444,2.16222,2.39952,0.671179,5.26738
28.105,4.7977,2.39885,2.39952,0.670227,5.26738
28.1545,4.27461,2.1373,2.39878,0.669425,5.26738
28.2042,3.95465,1.97732,2.39759,0.668854,5.26738
