elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
21.9042,4.08578,2.04289,4.00903,5.05555,13.5987
21.9542,4.06194,2.03097,4.00112,5.04697,13.5987
22.0047,4.57001,2.285,3.99428,5.03807,13.5987
22.0548,4.60052,2.30026,3.98756,5.02919,13.5987
22.1048,4.56047,2.28024,3.98081,5.02039,13.5987
22.1542,3.97873,1.98936,3.97297,5.01205,13.5987
22.2099,9.71627,4.85814,3.97644,5.00251,13.5987
22.2552,4.97842,2.48921,3.97063,4.9936,13.5987
22.308,7.81751,3.90875,3.97039,4.98387,13.5987
22.4402,90.0087,45.0044,4.12944,5.58961,45.0044
22.456,5.81598,2.90799,4.12472,5.57932,45.0044
22.5083,8.14009,4.07004,4.12451,5.56858,45.0044
22.5574,7.23028,3.61514,4.12256,5.55799,45.0044
22.6041,3.89004,1.94502,4.11425,5.549,45.0044
22.6574,7.17354,3.58677,4.11224,5.53854,45.0044
22.704,3.87526,1.93763,4.10401,5.52965,45.0044
22.755,4.76146,2.38073,4.0975,5.52022,45.0044
22.8061,5.9073,2.95365,4.0932,5.51028,45.0044
22.8594,9.2237,4.61185,4.09515,5.50004,45.0044
22.9059,5.64694,2.82347,4.0904,5.49032,45.0044
22.9564,6.17838,3.08919,4.08668,5.48044,45.0044
23.0054,5.14317,2.57158,4.08107,5.47106,45.0044
23.0548,4.66776,2.33388,4.07462,5.46198,45.0044
23.104,3.73387,1.86694,4.0665,5.45357,45.0044
23.1559,5.61309,2.80654,4.06189,5.4441,45.0044
23.2034,3.21698,1.60849,4.05293,5.43617,45.0044
23.2545,4.27222,2.13611,4.04596,5.42751,45.0044
23.3112,10.9892,5.49459,4.05121,5.41837,45.0044
23.3619,11.6878,5.84388,4.05768,5.40964,45.0044
23.4041,3.88646,1.94323,4.05008,5.40139,45.0044
23.4581,7.78413,3.89206,4.04951,5.39171,45.0044
23.5045,4.28081,2.1404,4.04269,5.38328,45.0044
23.5677,17.4403,8.72016,4.05934,5.3809,45.0044
23.6035,3.31426,1.65713,4.05082,5.37325,45.0044
23.6556,5.39303,2.69651,4.04604,5.36435,45.0044
23.7034,3.26562,1.63281,4.03754,5.35681,45.0044
23.7535,3.38745,1.69373,4.02931,5.3492,45.0044
23.8102,10.0372,5.01859,4.03277,5.34016,45.0044
23.8615,11.2882,5.64408,4.03839,5.33169,45.0044
23.917,16.8247,8.41236,4.05357,5.32864,45.0044
23.9611,10.8747,5.43737,4.05836,5.32004,45.0044
24.0033,3.13687,1.56844,4.04978,5.31286,45.0044
24.0567,6.54626,3.27313,4.04711,5.30392,45.0044
24.1033,3.18813,1.59407,4.03871,5.29677,45.0044
24.1602,9.97996,4.98998,4.04195,5.28801,45.0044
24.2034,3.14116,1.57058,4.03355,5.28097,45.0044
24.2537,3.51977,1.75989,4.02584,5.27367,45.0044
24.3051,4.91214,2.45607,4.02054,5.26554,45.0044
24.3538,3.65305,1.82652,4.01315,5.25821,45.0044
24.4103,10.0336,5.0168,4.01652,5.2497,45.0044
24.4581,7.91979,3.95989,4.01633,5.24091,45.0044
24.5114,11.179,5.58949,4.02157,5.23296,45.0044
24.5541,3.91126,1.95563,4.01471,5.22561,13.5987
24.6079,7.78913,3.89457,4.01431,5.21695,13.5987
24.6701,19.9628,9.98139,4.034,5.21957,13.5987
24.7034,3.26848,1.63424,4.02611,5.21279,13.5987
24.7546,4.36735,2.18368,4.02007,5.2053,13.5987
24.807,6.71625,3.35813,4.01791,5.19693,13.5987
24.8555,5.30934,2.65467,4.01347,5.18904,13.5987
24.9069,6.69885,3.34942,4.01131,5.18074,13.5987
24.9609,10.7191,5.35953,4.01567,5.17292,13.5987
25.0043,4.11248,2.05624,4.00935,5.16577,13.5987
25.0627,12.5258,6.2629,4.0166,5.15903,13.5987
25.1048,4.61197,2.30598,4.01112,5.15167,13.5987
25.1558,5.71132,2.85566,4.00742,5.14384,13.5987
25.2042,4.0462,2.0231,4.0011,5.13686,13.5987
25.2711,20.865,10.4325,4.02152,5.14145,13.5987
25.3048,4.60601,2.303,4.01608,5.13421,13.5987
25.3549,4.73213,2.36607,4.01088,5.12694,13.5987
25.4043,4.15373,2.07686,4.0048,5.12002,13.5987
25.4547,4.49896,2.24948,3.99929,5.11293,13.5987
25.5063,6.01649,3.00825,3.9962,5.10524,13.5987
25.5547,4.51493,2.25747,3.99078,5.0982,13.5987
25.6041,3.88098,1.94049,3.98441,5.09155,13.5987
25.6542,4.01878,2.00939,3.9783,5.08485,13.5987
25.7026,2.33579,1.16789,3.96962,5.07939,13.5987
25.8258,75.6304,37.8152,4.07376,5.40691,37.8152
25.8535,3.30019,1.65009,4.06633,5.40027,37.8152
25.908,7.81846,3.90923,4.06585,5.39202,37.8152
25.957,6.90746,3.45373,4.06398,5.3839,37.8152
26.0053,5.0745,2.53725,4.05934,5.37636,37.8152
26.0558,5.62739,2.8137,4.05557,5.36865,37.8152
26.1136,13.3319,6.66595,4.06345,5.36245,37.8152
26.1597,9.50742,4.75371,4.06553,5.3545,37.8152
26.2076,7.29585,3.64792,4.06428,5.3465,37.8152
26.2553,5.0807,2.54035,4.05972,5.33914,37.8152
26.3116,11.3454,5.67269,4.06453,5.33189,37.8152
26.3633,13.124,6.56199,4.07196,5.32569,37.8152
26.4038,3.64542,1.82271,4.06529,5.31919,37.8152
26.4543,4.15182,2.07591,4.0594,5.31241,37.8152
26.5046,4.38023,2.19011,4.05389,5.30554,37.8152
26.5544,4.30489,2.15244,4.0483,5.29873,37.8152
26.6045,4.19188,2.09594,4.04257,5.29201,37.8152
26.6725,22.3746,11.1873,4.06346,5.29833,37.8152
26.7042,3.98016,1.99008,4.05742,5.29178,37.8152
26.7569,6.65545,3.32773,4.0553,5.28423,37.8152
26.8092,8.97074,4.48537,4.05654,5.27662,37.8152
26.8631,12.8644,6.43218,4.06341,5.27053,37.8152
26.9048,4.57239,2.2862,4.05829,5.26379,37.8152
26.9548,4.56095,2.28047,4.05318,5.25709,37.8152
27.0063,6.11043,3.05521,4.05032,5.24982,37.8152
27.0577,7.58624,3.79312,4.04959,5.24233,37.8152
27.1057,5.51701,2.7585,4.04591,5.23531,37.8152
27.1541,3.80564,1.90282,4.03982,5.22912,37.8152
27.2069,6.78134,3.39067,4.03798,5.22182,37.8152
27.2543,4.06265,2.03133,4.03231,5.21553,37.8152
27.3077,7.50661,3.7533,4.03153,5.2082,37.8152
27.3676,17.381,8.69048,4.04461,5.20672,37.8152
27.404,3.78776,1.89388,4.03859,5.20066,37.8152
27.4562,6.02221,3.01111,4.03572,5.19368,37.8152
27.5039,3.7179,1.85895,4.02965,5.18771,37.8152
27.5543,4.04811,2.02405,4.02408,5.18157,37.8152
27.6167,16.5248,8.2624,4.03582,5.17918,37.8152
27.6575,7.2422,3.6211,4.03468,5.17207,37.8152
27.7059,5.65147,2.82574,4.03135,5.16533,37.8152
27.7617,11.5013,5.75066,4.03607,5.15901,37.8152
27.8037,3.45278,1.72639,4.02974,5.15336,37.8152
27.854,3.71456,1.85728,4.02381,5.14756,37.8152
27.9046,4.38523,2.19262,4.01882,5.14143,37.8152
27.9588,8.59761,4.29881,4.01958,5.13446,37.8152
28.0128,12.6402,6.32012,4.02581,5.12889,37.8152
28.0564,6.23798,3.11899,4.02336,5.12217,37.8152
28.1035,3.3443,1.67215,4.01702,5.11672,37.8152
28.1551,4.81415,2.40707,4.0127,5.11052,37.8152
28.2038,3.60084,1.80042,4.00677,5.10494,37.8152
28.2593,9.09996,4.54998,4.00822,5.09819,37.8152
28.3194,19.1591,9.57954,4.02308,5.09949,37.8152
28.3549,4.71926,2.35963,4.01865,5.09342,37.8152
28.4034,3.22104,1.61052,4.01226,5.08817,37.8152
28.4541,3.89814,1.94907,4.00681,5.08254,37.8152
28.5038,3.59654,1.79827,4.00098,5.0771,37.8152
28.5543,4.17781,2.0889,3.99595,5.07136,37.8152
28.6231,22.9404,11.4702,4.01556,5.07911,37.8152
28.6624,12.2063,6.10316,4.02103,5.07358,37.8152
28.7136,13.2847,6.64234,4.02787,5.06872,37.8152
28.755,4.82345,2.41172,4.02366,5.06279,37.8152
28.8067,6.47378,3.23689,4.02162,5.05637,37.8152
28.8537,3.44062,1.72031,4.01566,5.05117,37.8152
28.9084,8.19635,4.09818,4.01587,5.04464,37.8152
28.955,4.7822,2.3911,4.01168,5.03881,37.8152
29.0033,3.0973,1.54865,4.00535,5.03387,37.8152
29.0535,3.33214,1.66607,3.99935,5.02881,37.8152
29.2177,117.49,58.7448,4.13937,5.73321,45.0044
29.2547,4.58431,2.29216,4.13466,5.72665,45.0044
29.3086,8.39305,4.19652,4.13481,5.71936,45.0044
29.3556,5.42021,2.7101,4.1312,5.71255,45.0044
29.4036,3.41821,1.7091,4.12507,5.70661,45.0044
29.4631,12.9406,6.47032,4.13099,5.70062,45.0044
29.5108,10.561,5.28049,4.13388,5.69373,45.0044
29.5742,24.0386,12.0193,4.1537,5.70025,45.0044
29.6132,13.0281,6.51407,4.15961,5.69433,45.0044
29.6549,4.73857,2.36928,4.15514,5.68791,45.0044
29.7042,4.00901,2.0045,4.14977,5.68183,37.8152
29.7694,19.2699,9.63497,4.16342,5.68133,37.8152
29.8039,3.65591,1.82796,4.15762,5.67547,37.8152
29.8542,3.9649,1.98245,4.15224,5.66947,37.8152
29.9039,3.721,1.8605,4.14658,5.66361,37.8152
29.9539,3.71194,1.85597,4.14094,5.65777,37.8152
30.0065,6.253,3.1265,4.13845,5.65103,37.8152
30.0534,3.19338,1.59669,4.13222,5.6455,37.8152
30.1198,19.6497,9.82487,4.14613,5.6456,37.8152
30.1559,5.72896,2.86448,4.14301,5.63907,37.8152
30.2037,3.45564,1.72782,4.13713,5.63346,37.8152
30.2546,4.40049,2.20025,4.13243,5.62743,37.8152
30.3041,3.88193,1.94097,4.12712,5.62164,37.8152
30.3569,6.74677,3.37338,4.1253,5.61497,37.8152
30.4036,3.38078,1.69039,4.11944,5.60947,37.8152
30.4544,4.19021,2.0951,4.11457,5.6036,37.8152
30.5042,3.98803,1.99401,4.10948,5.59784,37.8152
30.5629,12.758,6.37901,4.11491,5.59224,37.8152
30.6101,9.98902,4.99451,4.11701,5.58573,37.8152
30.6537,3.49951,1.74975,4.11138,5.58027,37.8152
30.704,3.77846,1.88923,4.1061,5.57468,37.8152
30.7564,6.27089,3.13544,4.1038,5.56828,37.8152
30.8039,3.64733,1.82366,4.09841,5.56279,37.8152
30.8575,7.33113,3.66557,4.09739,5.55627,37.8152
30.9057,5.55253,2.77627,4.09428,5.5501,37.8152
30.9538,3.5789,1.78945,4.08887,5.5447,37.8152
31.0084,8.17537,4.08769,4.08887,5.5382,37.8152
31.056,5.79166,2.89583,4.08608,5.53203,37.8152
31.1039,3.71361,1.8568,4.08088,5.52662,37.8152
31.1566,6.47998,3.23999,4.07893,5.52034,37.8152
31.2034,3.25084,1.62542,4.07323,5.5152,37.8152
31.2534,3.23057,1.61529,4.06754,5.51008,37.8152
31.3039,3.67975,1.83988,4.0624,5.50475,37.8152
31.3535,3.23105,1.61552,4.05676,5.49966,37.8152
31.4034,3.2866,1.6433,4.05121,5.49455,37.8152
31.4539,3.71861,1.85931,4.04619,5.48924,37.8152
31.51,9.82022,4.91011,4.04816,5.48311,37.8152
31.5594,9.20439,4.60219,4.04943,5.47692,37.8152
31.6039,3.68547,1.84274,4.0444,5.47169,37.8152
31.6547,4.54712,2.27356,4.04038,5.46611,37.8152
31.71,9.73058,4.86529,4.04225,5.46005,37.8152
31.7536,3.41272,1.70636,4.03696,5.455,37.8152
31.8034,3.25871,1.62935,4.03153,5.45004,37.8152
31.8554,5.19252,2.59626,4.0283,5.44433,37.8152
31.9039,3.65376,1.82688,4.02335,5.4392,37.8152
31.9552,5.12266,2.56133,4.02007,5.43354,37.8152
32.0038,3.50118,1.75059,4.01499,5.42852,37.8152
32.0571,6.9015,3.45075,4.01373,5.42252,37.8152
32.1052,5.01394,2.50697,4.01038,5.41695,37.8152
32.1583,8.07118,4.03559,4.01043,5.41093,37.8152
32.204,3.83997,1.91998,4.0058,5.40582,37.8152
32.2582,8.00109,4.00054,4.00579,5.39983,37.8152
32.3244,24.2105,12.1052,4.02367,5.40725,37.8152
32.3556,5.35417,2.67708,4.0207,5.40166,37.8152
32.4035,3.28517,1.64258,4.01547,5.39687,37.8152
32.4623,12.0654,6.03271,4.0199,5.39177,37.8152
32.6043,104.192,52.0959,4.1251,5.83559,45.0044
32.6534,3.26133,1.63066,4.11965,5.83038,45.0044
32.7145,14.4138,7.20692,4.12638,5.8258,45.0044
32.7553,5.15389,2.57695,4.12301,5.81991,45.0044
32.8048,4.61793,2.30896,4.11907,5.81421,45.0044
32.8546,4.46987,2.23494,4.11499,5.80857,45.0044
32.9053,5.11503,2.55752,4.11163,5.80275,45.0044
32.9535,3.33595,1.66798,4.10636,5.7976,45.0044
33.0066,6.41418,3.20709,4.10443,5.79151,45.0044
33.0533,3.18718,1.59359,4.09904,5.78646,45.0044
33.1039,3.71647,1.85823,4.09424,5.78119,45.0044
