elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
15.4528,2.61188,1.30594,1.28594,0.388395,2.2043
15.5026,2.40326,1.20163,1.28559,0.387633,2.2043
15.552,1.83272,0.916362,1.28408,0.387556,2.2043
15.602,1.85776,0.928879,1.28263,0.387427,2.2043
15.6537,3.53384,1.76692,1.2846,0.387865,2.2043
15.7032,2.98166,1.49083,1.28543,0.3873,2.2043
15.7529,2.75302,1.37651,1.2858,0.386562,2.2043
15.8023,2.06852,1.03426,1.28479,0.386112,2.2043
15.852,1.76525,0.882626,1.28318,0.386175,2.2043
15.9019,1.75214,0.876069,1.28156,0.386257,2.2043
15.9536,3.46422,1.73211,1.28334,0.386529,2.2043
16.0036,3.42965,1.71483,1.28505,0.386713,2.2043
16.0525,2.34056,1.17028,1.2846,0.386018,2.2043
16.1021,1.82247,0.911236,1.28313,0.385966,2.2043
16.1519,1.81842,0.909209,1.28167,0.385917,2.2043
16.2026,2.41899,1.2095,1.28139,0.385192,2.2043
16.2539,3.79872,1.89936,1.28379,0.386358,2.2043
16.304,3.80921,1.90461,1.28618,0.387528,2.2043
16.3526,2.37656,1.18828,1.28581,0.38683,2.2043
16.4022,1.89161,0.945807,1.28451,0.386659,2.2043
16.452,1.7724,0.886202,1.28299,0.386701,2.2043
16.5028,2.51746,1.25873,1.28289,0.385968,2.2043
16.5535,3.19719,1.5986,1.28409,0.385724,2.2043
16.6028,2.60758,1.30379,1.28416,0.384998,2.2043
16.6525,2.4271,1.21355,1.2839,0.384298,2.2043
16.702,1.90067,0.950336,1.28265,0.384118,2.2043
16.7519,1.79338,0.896692,1.28121,0.384122,2.2043
16.8027,2.55919,1.27959,1.2812,0.383408,2.2043
16.8533,3.03125,1.51563,1.28207,0.382962,2.2043
16.9027,2.50864,1.25432,1.28197,0.382258,2.2043
16.9525,2.33746,1.16873,1.28155,0.381617,2.2043
17.0019,1.8096,0.904799,1.28017,0.381596,2.2043
17.052,1.84631,0.923157,1.27887,0.381507,2.2043
17.1041,3.87573,1.93787,1.28127,0.382873,2.2043
17.1531,2.87604,1.43802,1.28183,0.382295,2.2043
17.2027,2.48337,1.24168,1.28169,0.381612,2.2043
17.2521,1.87469,0.937343,1.28045,0.381483,2.2043
17.3021,1.91593,0.957966,1.27929,0.381286,2.2043
17.3526,2.42829,1.21415,1.27906,0.380624,2.2043
17.4038,3.61562,1.80781,1.28094,0.381249,2.2043
17.4532,3.06416,1.53208,1.28183,0.380865,2.2043
17.5027,2.52843,1.26421,1.28177,0.380193,2.2043
17.5518,1.72615,0.863075,1.2803,0.380332,2.2043
17.602,1.76239,0.881195,1.2789,0.380397,2.2043
17.6525,2.29621,1.1481,1.27844,0.37981,2.2043
17.7047,4.39405,2.19703,1.28164,0.382992,2.2043
17.7535,3.29494,1.64747,1.28291,0.382932,2.2043
